1,C4,0.0,0.0,0.0
2,C4,0.30853805264953893,-0.30770133269710936,0.12
3,C4,0.12853805264953888,-0.7233935265136399,0.24
4,C4,-0.344169668796321,-0.7000424012335136,0.36
5,C4,-0.487520794076448,-0.22733467978765384,0.48
6,C4,-0.07182860025991741,0.07266532021234601,0.6
7,C4,0.35587273243719236,-0.2358727324371924,0.72
8,C4,0.19170306364087175,-0.7469251904144285,0.84
9,C4,-0.34829693635912823,-0.7469251904144287,0.96
10,C4,-0.5124666051554501,-0.23587273243719303,1.08
11,C4,-0.08476527245834053,0.07266532021234588,1.2000000000000002
12,C4,0.3309269213581899,-0.22733467978765437,1.3200000000000003
13,C4,0.18757579607806374,-0.7000424012335141,1.4400000000000004
14,C4,-0.28513192536779597,-0.7233935265136417,1.5600000000000005
15,C4,-0.46513192536779596,-0.3077013326971111,1.6800000000000006
16,C4,-0.1565938727182576,-1.1657341758564144e-15,1.8000000000000007
17,C4,0.23445858525897895,-0.16416966879632075,1.9200000000000008
18,C4,0.2344585852589793,-0.5841696687963207,2.040000000000001
19,C4,-0.15659387271825695,-0.7483393375926409,2.160000000000001
20,C4,-0.46513192536779707,-0.4406380048955326,2.280000000000001
21,C4,-0.28513192536779774,-0.02494581107900165,2.4000000000000012
22,C4,0.18757579607806177,-0.04829693635912846,2.5200000000000014
23,C4,0.33092692135818874,-0.5210046578049881,2.6400000000000015
24,C4,-0.084765272458342,-0.8210046578049877,2.7600000000000016
25,C4,-0.5124666051554525,-0.5124666051554502,2.8800000000000017
26,C4,-0.34829693635913217,-0.0014141471782138648,3.0000000000000018
27,C4,0.1917030636408678,-0.0014141471782104838,3.120000000000002
28,C4,0.3558727324371909,-0.5124666051554457,3.240000000000002
29,C4,-0.07182860025991777,-0.8210046578049854,3.360000000000002
30,C4,-0.4875207940764487,-0.5210046578049856,3.480000000000002
31,C4,-0.34416966879632127,-0.04829693635912574,3.6000000000000023
32,C4,0.12853805264953838,-0.02494581107899771,3.7200000000000024
33,C4,0.30853805264953876,-0.44063800489552796,3.8400000000000025
34,C4,2.1421614427715396e-15,-0.7483393375926393,3.9600000000000026
35,C4,-0.3910524579772344,-0.5841696687963198,4.080000000000003
36,C4,-0.39105245797723515,-0.16416966879631983,4.200000000000003
37,C4,9.43689570931383e-16,9.14335186590042e-16,4.320000000000003
38,C4,0.30853805264953854,-0.30770133269710936,4.440000000000003
39,C4,0.12853805264953955,-0.7233935265136402,4.560000000000003
40,C4,-0.34416966879632077,-0.7000424012335171,4.680000000000003
41,C4,-0.4875207940764465,-0.22733467978765762,4.800000000000003
42,C4,-0.07182860025991666,0.0726653202123437,4.9200000000000035
43,C4,0.35587273243719525,-0.23587273243719184,5.040000000000004
44,C4,0.1917030636408744,-0.7469251904144276,5.160000000000004
45,C4,-0.34829693635912556,-0.7469251904144296,5.280000000000004
46,C4,-0.5124666051554477,-0.23587273243719392,5.400000000000004
47,SN3r,-0.5124666051554477,-0.23587273243719392,5.880000000000004
48,SN3r,-0.28106306566829353,-0.46664873196002604,5.970000000000004
49,SN3r,-0.4160630656682936,-0.778417877322424,6.060000000000004
50,SN3r,-0.7705938567526884,-0.7609045333623292,6.150000000000004
51,SN3r,-0.8781072007127837,-0.4063737422779344,6.240000000000004
52,SN3r,-0.5663380553503857,-0.1813737422779345,6.330000000000004
53,SN3r,-0.24556205582755342,-0.4127772817650883,6.4200000000000035
54,SN3r,-0.3686893074247939,-0.7960666252480154,6.510000000000003
55,SN3r,-0.7736893074247939,-0.7960666252480155,6.600000000000003
56,SN3r,-0.8968165590220353,-0.41277728176508877,6.690000000000003
57,SN3r,-0.5760405594992031,-0.18137374227793457,6.780000000000003
58,SN3r,-0.2642714141368052,-0.4063737422779347,6.870000000000003
59,SN3r,-0.37178475809689987,-0.7609045333623297,6.960000000000003
60,SN3r,-0.7263155491812947,-0.7784178773224253,7.0500000000000025
61,SN3r,-0.8613155491812947,-0.4666487319600273,7.140000000000002
62,SN3r,-0.629912009694141,-0.23587273243719487,7.230000000000002
63,SN3r,-0.33662266621121356,-0.35899998403443456,7.320000000000002
64,SN3r,-0.3366226662112133,-0.6739999840344345,7.410000000000002
65,SN3r,-0.6299120096941404,-0.7971272356316746,7.500000000000002
66,SN3r,-0.8613155491812956,-0.5663512361088435,7.590000000000002
67,SN3r,-0.7263155491812961,-0.25458209074644533,7.6800000000000015
68,SN3r,-0.3717847580969015,-0.27209543470654046,7.770000000000001
69,SN3r,-0.26427141413680627,-0.6266262257909352,7.860000000000001
70,SN3r,-0.5760405594992043,-0.8516262257909348,7.950000000000001
71,SN3r,-0.8968165590220373,-0.6202226863037817,8.040000000000001
72,SN3r,-0.7736893074247969,-0.23693334282085454,8.13
73,SN3r,-0.36868930742479694,-0.236933342820852,8.22
74,SN3r,-0.2455620558275546,-0.6202226863037784,8.31
75,SN3r,-0.5663380553503862,-0.8516262257909333,8.4
76,SN3r,-0.8781072007127844,-0.6266262257909333,8.49
77,SN3r,-0.7705938567526888,-0.27209543470653835,8.58
78,SN3r,-0.416063065668294,-0.25458209074644234,8.67
79,SN3r,-0.28106306566829364,-0.5663512361088401,8.76
80,SN3r,-0.5124666051554461,-0.7971272356316735,8.85
81,SN3r,-0.8057559486383735,-0.6739999840344338,8.94
82,TP1,-0.8057559486383741,-0.35899998403443384,9.03
