Index,Bead,Rel Position x,Rel Position y,Rel Position z
141,N3,-1.1232956634927376,-4.452325119812189,0.7698350370952394,0
142,N3,-1.0443745641391098,-4.22942354137274,0.7635298275680089,0
143,N3,-1.2480354992694764,-3.7049750513600843,0.9155383265155544,0
144,N3,-0.9999531607863702,-3.1342940571221525,1.1380029943144643,0
145,N3,-1.175924117859102,-2.7244327844502867,0.9830557603430876,0
146,N3,-1.2328603812238998,-1.9731906503827188,0.8197188898980001,0
147,N3,-1.3224100027163943,-1.7820671311743534,0.9541186680802326,0
148,N3,-1.0201067312966274,-1.35619892408008,1.015532908600504,0
149,N3,-0.9607956111757843,-0.8208144746469698,0.7164990568646108,0
150,N3,-1.2496220469448542,-0.3115555208488696,1.0732412881376183,0
151,N3,-1.2741352463232032,0.30021406024775893,0.7313774872658898,0
152,N3,-1.3553520905320176,0.8054966220451902,1.1194692683817453,0
153,N3,-1.026811729246212,1.0928746267336844,0.764052100438262,0
154,N3,-1.123822746633461,1.5276403729903223,1.06860917516619,0
155,N3,-1.3934695906739765,2.0522832815552885,0.9328989816285135,0
156,N3,-1.416635254553334,2.7309626222791525,1.1024779336843318,0
157,N3,-1.131137030102879,3.043579309886276,0.7386898710320969,0
158,N3,-1.0180941820556684,3.533439991032889,0.7123260872850017,0
159,N3,-1.298296063814488,3.860357844601049,0.8842569781115085,0
160,N3,-1.1036499422411081,4.642377037935931,1.0756678669688058,0
161,N3,-0.6204161183063709,-4.399980616675476,0.7442438324074786,0
162,N3,-0.8682771384993815,-3.9137234154961633,0.8336392518926791,0
163,N3,-0.5592529623188943,-3.3771989407400635,1.0975468910364354,0
164,N3,-0.5598987741896261,-2.8476632723942936,0.8828928111877586,0
165,N3,-0.523111584919692,-2.5094605178674,0.8875464272273825,0
166,N3,-0.6713458088951011,-2.248581922598012,0.8638478649364234,0
167,N3,-0.7005283968390468,-1.7871474543520485,0.867430023882549,0
168,N3,-0.832516393242679,-1.0537624539463901,1.1564348869160503,0
169,N3,-0.5459330532179569,-0.6562018487193975,0.7722979650448396,0
170,N3,-0.5611674525798239,-0.12715268520792491,1.0320159009516618,0
171,N3,-0.7840273659897334,0.2798054076923465,1.0454273248806683,0
172,N3,-0.615149335046008,0.6493540003056549,1.1127203691557794,0
173,N3,-0.6510176926788929,1.0451456320827597,0.9555970354153388,0
174,N3,-0.7957666740718716,1.8247482664409929,1.1362279472045305,0
175,N3,-0.5142494491763636,2.2382803083247134,1.1171690416393274,0
176,N3,-0.7634760611341638,2.4346376806545558,0.7282394658954889,0
177,N3,-0.5093168736270992,2.976714569243895,1.1720764382918363,0
178,N3,-0.7022008742503075,3.7499801895019798,0.8169408393867296,0
179,N3,-0.8164802856729744,4.013962548156472,1.174333975558218,0
180,N3,-0.9316892216901045,4.506101168114318,0.9191702292430833,0
181,N3,-0.047998737476090014,-4.461247805245271,0.8877142321671988,0
182,N3,-0.45865532403243725,-3.8217418713170916,0.9085268737367012,0
183,N3,-0.2368314707134737,-3.7518425755021574,0.7836274745112414,0
184,N3,-0.3962451706283019,-2.9485269424554836,0.8227267305896685,0
185,N3,-0.44057951530624634,-2.724322769703461,0.9066269128223139,0
186,N3,-0.4093059569352685,-2.3250409506044996,0.9144879072137932,0
187,N3,-0.2895357782606586,-1.5275298286215038,0.8775456185495473,0
188,N3,-0.15277144234113543,-1.3201227254883887,0.8333763638320638,0
189,N3,-0.37684217042220647,-0.5284341659986864,0.9757464078995125,0
190,N3,-0.23306184298994584,-0.2372364922944465,0.7807946481980258,0
191,N3,-0.18384941040964028,0.1786620525102072,0.757833229343932,0
192,N3,-0.056693703001609835,0.6184790468433421,0.7889911343579447,0
193,N3,-0.3840531425264073,0.9949527736554665,0.7407998233708933,0
194,N3,-0.06128581307882555,1.8589554460802125,0.7897797979768169,0
195,N3,-0.276259752855576,2.1678408683149124,0.9301632849716827,0
196,N3,-0.2887239557770566,2.6009193136276068,1.028073418834821,0
197,N3,-0.45154726765260683,3.187702584325049,1.120157296536263,0
198,N3,-0.41850964249206146,3.510788015803424,0.8233320068218203,0
199,N3,-0.1737788732589297,3.9574748185114554,1.039137676190568,0
200,N3,-0.4067282379611985,4.6531281539283516,1.0607740239292547,0
201,N3,0.31094036317391166,-4.603877084623721,0.8192687825205144,0
202,N3,0.3307221205200573,-3.918564548101688,1.1084734290719562,0
203,N3,0.33133302512580354,-3.318301745283596,0.7992417837467152,0
204,N3,0.33534228916520364,-3.072978643639584,0.9488155783045303,0
205,N3,0.10520073467054505,-2.6077865222274497,0.728115049984863,0
206,N3,0.39943454922461374,-2.101764507030214,1.124689762871104,0
207,N3,0.24306871020677143,-1.4872907501687387,0.717167307131807,0
208,N3,0.031952838854516497,-1.374052505676179,1.1495127084178582,0
209,N3,0.05954303238221925,-0.6954903672638316,1.0312309685946943,0
210,N3,0.3906942080582121,-0.35636697587820954,0.7933195564577546,0
211,N3,0.26652736560194595,0.015193918909677528,0.9866351544872705,0
212,N3,0.11058653933667206,0.619634022046722,0.9053055639215998,0
213,N3,0.31885601513521555,0.9986476434634477,0.9013696131016266,0
214,N3,0.2787092513050602,1.5910549514503767,0.8779191803724109,0
215,N3,0.2414176290882784,1.925665242944114,0.9142648381968626,0
216,N3,0.36021425593205164,2.3907465355664854,1.0614105253174098,0
217,N3,0.3383802146176216,3.0481953760368317,1.0998852854660237,0
218,N3,0.1690041779195926,3.6135839411568265,0.9216681535143277,0
219,N3,0.21927588429106845,4.198959052050259,1.1505078459657454,0
220,N3,0.02222628705732846,4.399676122296532,0.761008997398486,0
221,N3,0.7522882743815635,-4.574199973813717,1.1663738704797693,0
222,N3,0.774879953451083,-4.080097094505787,0.7717156345499477,0
223,N3,0.4842033750706626,-3.391353095267537,0.9292919768995992,0
224,N3,0.47938854953891186,-3.005270974837445,0.8823830110870268,0
225,N3,0.506236606075154,-2.5705707975946335,1.000596260205944,0
226,N3,0.8309314232700176,-2.1523856004216606,1.093621740866385,0
227,N3,0.6356224430934415,-1.8061962515954342,0.7154885232226476,0
228,N3,0.9353803799906528,-1.1980573606637728,0.9750247892209442,0
229,N3,0.7436794537135,-0.8389219268709314,0.7640379570553537,0
230,N3,0.9385984776595704,-0.2753553783979109,1.0465652668389374,0
231,N3,0.7867677910205189,0.33449945639420625,0.8699020202829272,0
232,N3,0.6017774658493966,0.7141879769127757,0.7609755066175211,0
233,N3,0.6480173898573705,1.1224607419244996,0.8449612067220078,0
234,N3,0.6589263833493514,1.7776513007147687,1.161870407500355,0
235,Q5,0.934808879641364,1.991285803328546,1.0380157929834357,-1
236,N3,0.8222976751166788,2.835834557866713,1.1099122675356365,0
237,N3,0.5316867648934126,3.072756522541769,0.7999795810258281,0
238,N3,0.8752022201744174,3.7401669580165033,1.1363301884404124,0
239,N3,0.612093815766619,3.796715374159237,0.9111857777515113,0
240,N3,0.4987573423361089,4.537625173311178,1.116096339193977,0
241,N3,1.310629743004801,-4.573703529492759,0.7354821412087023,0
242,N3,0.9577602271731783,-3.8433819030656067,1.024998146798389,0
243,N3,1.1932599722012165,-3.4792269691983266,1.1341831931933959,0
244,N3,1.3669647778484963,-3.03161900309119,1.0749532529066428,0
245,N3,1.3631842549886888,-2.654638567086532,0.88894094181149,0
246,N3,1.103420563146309,-2.2055075902044683,0.760566972452583,0
247,N3,1.2616423531890577,-1.4993672391785398,0.8831763014257976,0
248,N3,1.1914998449172134,-0.9916605075146174,0.8265894086535653,0
249,N3,1.3918286596952072,-0.9220062942254548,1.001950208008238,0
250,N3,1.2815793683266308,-0.07336979950006034,1.1196696362042093,0
251,N3,1.1265743469697116,0.1593624531225734,1.1456154350583108,0
252,N3,1.2041585058902138,0.8643564990361489,0.9437555638139135,0
253,N3,1.241594150708347,1.1834946582565022,0.892998301089707,0
254,N3,1.1320261205044146,1.7912547079337091,0.7831740162422787,0
255,N3,1.0689432901995446,2.0073423334685168,1.0860505911207623,0
256,N3,1.1988193892585781,2.598865390469266,0.9464401690371412,0
257,N3,1.2316441815075456,3.074632046201465,0.9185574761052758,0
258,N3,1.2623037100529468,3.7213035825383685,0.8359460195451254,0
259,N3,1.3621466209615531,4.180882516705226,0.7932448099927174,0
260,N3,1.4161922728605711,4.376990144327886,0.7612746919531049,0
261,N3,1.6274979219369508,-4.265290725213337,0.792892472885687,0
262,N3,1.542767852592163,-3.9655233523121773,1.0726183247497223,0
263,N3,1.7389467025089482,-3.393704783707062,1.1135582397509376,0
264,N3,1.5450471520566442,-3.2057173054402095,1.0532266199298435,0
265,N3,1.6410473596046597,-2.4177725347870997,0.8557597682309787,0
266,N3,1.495229653732772,-1.9285100627754312,0.9907625700662092,0
267,N3,1.5321977944776413,-1.8524556381327613,0.911464747106138,0
268,N3,1.567428642997152,-1.1084057482789673,0.9020376315673235,0
269,N3,1.7277123801747423,-0.5703887368561077,0.9685198031197602,0
270,N3,1.8380437009238155,-0.3868164249666566,1.1461711555185063,0
271,N3,1.5240931460872964,0.39293448486022375,0.8247814470438491,0
272,N3,1.469926365071544,0.6190411272415911,0.7052286698400796,0
273,N3,1.5951374405457917,1.3477351474940353,1.0345360648616293,0
274,N3,1.7110964868055814,1.6035606983729502,0.8396898249157122,0
275,N3,1.80226558030511,2.1603752414498847,0.8502631467791613,0
276,N3,1.6965147930258373,2.595326961796854,1.1312238404053652,0
277,N3,1.7238113443704297,3.083755702909405,1.0465832139836606,0
278,N3,1.7171547449120508,3.7084228631298655,1.1568554586917204,0
279,N3,1.511364680436858,3.8578272012272796,0.9197981015279811,0
280,N3,1.8756887652328282,4.498348179414895,1.0142706690016179,0
281,N3,1.9983109132299215,-4.716032382822861,0.8108179357030842,0
282,N3,2.194948501543355,-3.792553444447925,1.0286063793548625,0
283,N3,1.970689660053105,-3.3936108450789004,1.081651383946928,0
284,N3,2.117577312085869,-3.2232604633677804,1.0299510573476387,0
285,N3,2.2326024223319445,-2.6956343669266727,0.7930874452945966,0
286,N3,2.1630612348953013,-2.0782568504556362,1.0728138673647827,0
287,N3,2.0336193816785646,-1.7128117023466933,0.901028611131274,0
288,N3,1.970622541990221,-0.9974915589233186,0.7294125249304177,0
289,N3,2.010273451632245,-0.8522780793931319,0.9163979140323428,0
290,N3,2.2762394929060012,-0.050247255871293556,0.8406535223960133,0
291,N3,2.1675196056215893,0.3526695860585376,1.1166672605039294,0
292,N3,2.1843457888853255,0.7248264482196684,1.0384395301114282,0
293,N3,2.0493436927271254,0.9793755472457061,0.8957258824608751,0
294,N3,2.35326222448267,1.7607122913045303,1.09530433928487,0
295,N3,1.9638004932106852,1.9174380882831041,1.097618003444938,0
296,N3,1.9022876848876589,2.6925283563440456,0.7441536290069619,0
297,N3,2.205661807976568,3.0421945379789306,0.9376499291041107,0
298,N3,1.985507682104218,3.5624887676473023,0.9629827793956921,0
299,N3,2.161526295910745,4.130392513445604,1.154145713123263,0
300,N3,1.992662923873889,4.641224367869686,0.7835743339316775,0
301,N3,2.6263463724634932,-4.694251172361652,1.0518819256298364,0
302,N3,2.7195078181565333,-4.077480781874057,0.853294406941274,0
303,N3,2.752945373115149,-3.5109894220220297,0.9562164291384263,0
304,N3,2.7550095118797,-3.066091288571655,0.8488042274429329,0
305,N3,2.7918240697258345,-2.7961808874389913,0.729986729519274,0
306,N3,2.6976808475316907,-2.0483475144880687,0.8389810718812634,0
307,N3,2.436354764437598,-1.7504373564585984,1.1077714649172035,0
308,N3,2.6590060820664805,-1.4023864243328545,1.164899127527207,0
309,N3,2.46405825759703,-0.5521644149615732,1.1586160357492463,0
310,N3,2.6922739266325997,-0.37168704140832376,0.9837443631379518,0
311,N3,2.3923164707779563,0.2517774613397247,0.7253427894963604,0
312,N3,2.6952471645048797,0.5810560711238464,0.9897144200572254,0
313,N3,2.7310616272375743,1.2014760761657477,1.097827472140191,0
314,N3,2.753424231556196,1.7178255374434606,0.8980648383633225,0
315,N3,2.8363807453911747,1.9732262797852465,0.7614633342455173,0
316,N3,2.3856401556590656,2.38450366920166,1.0315214820189356,0
317,N3,2.624684950601225,2.8999624309765246,0.8999581359032359,0
318,N3,2.5648779447301764,3.427353718638596,1.0847557298492219,0
319,N3,2.4753786503085258,3.848200021844272,0.8875280773758348,0
320,N3,2.683560536193264,4.557091410743314,1.0203750812086425,0
321,N3,3.2265032771043933,-4.356797110398706,1.1393338480801602,0
322,N3,3.2882325439442672,-4.232950955756498,0.8443489401171542,0
323,N3,3.241774706733156,-3.4786480564619398,0.9506763948194275,0
324,N3,2.945066794568167,-2.9616347522202413,0.8473125386215253,0
325,N3,2.894101889507671,-2.42699696229772,1.0087749988145491,0
326,N3,3.0375165893323435,-2.20511302228976,0.9046504571261784,0
327,N3,2.957954103266003,-1.7721474768165904,1.134578624170183,0
328,N3,2.868468623584155,-0.9677763718464408,0.7394489692466948,0
329,N3,3.2006557824564674,-0.5324369780895717,1.1531852669740679,0
330,N3,3.2956208414937898,-0.4322415524392714,1.1600374126036017,0
331,N3,3.2107029417209145,0.2170512552508363,0.7664356587120951,0
332,N3,2.8894460813352083,0.8398409355015954,1.0431592382882924,0
333,N3,3.1524840185981904,1.4171396449470988,1.0649082471539997,0
334,N3,2.854301002592523,1.6469647307622162,1.056311329080959,0
335,N3,3.2635701028637882,2.092567636748288,1.0268302472628301,0
336,N3,2.89189391706096,2.805877927538316,1.0325517971010032,0
337,N3,2.9014587692109863,3.1017559484133397,0.7102506329065097,0
338,N3,3.0449084362116285,3.42877762330894,0.896819195276184,0
339,N3,3.1568330436308876,3.919236439904061,0.8790531778655508,0
340,N3,2.9733675822381014,4.303187942981457,1.0015360116876604,0
341,N3,3.3346151572122813,-4.439504702959295,0.781143365199035,0
342,N3,3.7606119632667223,-4.196856906679598,0.9845916245022875,0
343,N3,3.374847073538432,-3.770985034486957,1.1240779895433994,0
344,N3,3.3628763155578554,-3.123882766352996,0.7474092690075528,0
345,N3,3.362618040918703,-2.7154020035249276,0.7272061248125793,0
346,N3,3.7475755576767713,-2.270776115913768,0.936427299939684,0
347,N3,3.6544803781844903,-1.6995250250901193,1.0746042772041233,0
348,N3,3.475175852831135,-1.1567323053079202,0.8348159669117202,0
349,N3,3.77000199300468,-0.8844054835536326,1.0185620904648096,0
350,N3,3.687284784166374,-0.3192793206621534,0.9628152174209464,0
351,N3,3.682218545403176,0.03641539144621406,0.8432773831192555,0
352,N3,3.3558319477483227,0.6336090788636827,0.8349217709732556,0
353,N3,3.457451600460299,1.177044867759305,0.7817144146963456,0
354,N3,3.694646004577916,1.8542663095518055,0.8499479173767306,0
355,N3,3.505908947857922,2.067760804965888,0.8543213679632224,0
356,N3,3.6538217746342876,2.809549682952481,1.0156652735946436,0
357,N3,3.608027947265984,2.904021327337242,0.9803239886551397,0
358,N3,3.357497842603822,3.5040860913681797,0.8391667958065094,0
359,N3,3.347953126443295,4.088235970099877,1.0303767187932347,0
360,N3,3.4760008163265583,4.664965879554595,0.8472403212400619,0
361,N3,3.9508262660205835,-4.3368441620403715,0.8972701107260214,0
362,N3,3.7953396848325194,-4.24201056167042,0.9056261415126221,0
363,N3,4.210450204730718,-3.395193927372878,0.748354334096486,0
364,N3,3.840542073372214,-3.292073355423994,1.1582338828969945,0
365,N3,3.925882817870789,-2.4256619232811496,0.9505446666603555,0
366,N3,4.102120712501012,-2.1948562590745566,0.7692633516154457,0
367,N3,4.053146984065239,-1.8656616284824854,1.0018923899635295,0
368,N3,4.100417284102915,-1.1977323604059658,0.8228305471730317,0
369,N3,3.8194613170069527,-0.5249742772488472,0.7452080565102004,0
370,N3,4.202855278575541,-0.4636729449238782,0.9610261295499498,0
371,N3,3.802034518371446,0.1875768599630667,1.0612904341924212,0
372,N3,3.950227696615107,0.4782172880391072,0.9581683910574275,0
373,N3,3.8971579829636687,1.0589075667938246,0.7203990000124971,0
374,N3,4.192712450823913,1.8246405539894777,1.1149835751704482,0
375,N3,3.8888266461163044,2.118292012062073,0.9232105302084191,0
376,N3,4.217492903622018,2.4344492020536594,0.8336785849223447,0
377,N3,4.0193137151409255,3.1374569421739875,0.7915795458436998,0
378,N3,4.222386651205916,3.7120125599021203,0.7102457696504977,0
379,N3,3.973294924548379,3.810008304081339,0.7112376001557477,0
380,N3,4.122944989453351,4.5570986938255595,1.047885496659338,0
381,N3,4.515639096612986,-4.447216259791212,1.0387059945751909,0
382,N3,4.650400116027042,-3.8665579879270626,0.7956160919966021,0
383,N3,4.410220214533155,-3.58706383558835,0.773409521233449,0
384,N3,4.386780938810295,-2.864865507000782,1.1306477092983047,0
385,N3,4.726282172915661,-2.4006016045343466,0.9324583040889223,0
386,N3,4.650236678737586,-2.1393862423379555,1.1161760433569436,0
387,N3,4.440317886033998,-1.4720652763662088,0.9871607113260455,0
388,N3,4.535108505179934,-1.286502770571556,0.9042261535371066,0
389,N3,4.311321315255482,-0.8612215450961029,1.0307621838834515,0
390,N3,4.4043733057501795,-0.4401077646381083,0.8668116150719882,0
391,N3,4.649521565862616,0.43193464469709375,0.8749593587144038,0
392,N3,4.439413041846479,0.7776735072571042,0.9906474573666515,0
393,N3,4.555331216072624,0.9637029506416726,1.1337883464195608,0
394,N3,4.535930067513463,1.8083174724928237,1.1613079480604962,0
395,N3,4.352623033791045,1.919646211735417,0.8324446253279028,0
396,N3,4.415456877186886,2.5610926045115447,0.749959522865036,0
397,N3,4.273351041989726,2.958762614970373,1.156008936373222,0
398,N3,4.339506080851046,3.6176478969104173,1.0622182995361367,0
399,N3,4.654711118297479,3.9558271679774446,0.750288394627236,0
400,N3,4.578140975177094,4.645405429056885,0.7993881817506179,0
401,N3,-4.499999999999999,-4.499999999999999,0.47
402,N3,-4.499999999999999,-4.026315789473683,0.47
403,N3,-4.499999999999999,-3.5526315789473677,0.47
404,N3,-4.499999999999999,-3.078947368421052,0.47
405,N3,-4.499999999999999,-2.6052631578947363,0.47
406,N3,-4.499999999999999,-2.1315789473684204,0.47
407,N3,-4.499999999999999,-1.6578947368421049,0.47
408,N3,-4.499999999999999,-1.1842105263157894,0.47
409,N3,-4.499999999999999,-0.7105263157894735,0.47
410,N3,-4.499999999999999,-0.23684210526315752,0.47
411,N3,-4.499999999999999,0.2368421052631584,0.47
